.chain,.iteration,.draw,hoop,.value,param,group
1,1880,1880,far,-0.893974,hu,prior
1,1881,1881,far,1.08182,hu,prior
1,1882,1882,far,-1.18481,hu,prior
1,1883,1883,far,0.831813,hu,prior
1,1884,1884,far,-0.78365,hu,prior
1,1885,1885,far,0.876006,hu,prior
1,1886,1886,far,-0.930788,hu,prior
1,1887,1887,far,0.559641,hu,prior
1,1888,1888,far,-1.05151,hu,prior
1,1889,1889,far,2.63605,hu,prior
1,1890,1890,far,0.186725,hu,prior
1,1891,1891,far,-0.896863,hu,prior
1,1892,1892,far,0.35716,hu,prior
1,1893,1893,far,-0.320134,hu,prior
1,1894,1894,far,1.08636,hu,prior
1,1895,1895,far,1.05605,hu,prior
1,1896,1896,far,-1.19558,hu,prior
1,1897,1897,far,-1.68413,hu,prior
1,1898,1898,far,1.63391,hu,prior
1,1899,1899,far,1.12024,hu,prior
1,1900,1900,far,-2.38347,hu,prior
1,1901,1901,far,0.582737,hu,prior
1,1902,1902,far,-0.539865,hu,prior
1,1903,1903,far,1.07282,hu,prior
1,1904,1904,far,-0.971459,hu,prior
1,1905,1905,far,-0.0194642,hu,prior
1,1906,1906,far,0.428046,hu,prior
1,1907,1907,far,-0.185754,hu,prior
1,1908,1908,far,-0.645546,hu,prior
1,1909,1909,far,0.663782,hu,prior
1,1910,1910,far,1.06641,hu,prior
1,1911,1911,far,0.160253,hu,prior
1,1912,1912,far,-3.48667,hu,prior
1,1913,1913,far,3.56365,hu,prior
1,1914,1914,far,-2.757,hu,prior
1,1915,1915,far,-2.6882,hu,prior
1,1916,1916,far,-1.25189,hu,prior
1,1917,1917,far,1.43292,hu,prior
1,1918,1918,far,-2.52704,hu,prior
1,1919,1919,far,-1.32915,hu,prior
1,1920,1920,far,1.47243,hu,prior
1,1921,1921,far,-1.44321,hu,prior
1,1922,1922,far,0.606719,hu,prior
1,1923,1923,far,-1.20381,hu,prior
1,1924,1924,far,-0.778258,hu,prior
1,1925,1925,far,-0.363926,hu,prior
1,1926,1926,far,0.459917,hu,prior
1,1927,1927,far,-0.24279,hu,prior
1,1928,1928,far,-2.23219,hu,prior
1,1929,1929,far,0.460479,hu,prior
1,1930,1930,far,-0.873441,hu,prior
1,1931,1931,far,-2.61598,hu,prior
1,1932,1932,far,0.313379,hu,prior
1,1933,1933,far,2.20461,hu,prior
1,1934,1934,far,-0.343737,hu,prior
1,1935,1935,far,-1.92522,hu,prior
1,1936,1936,far,1.86761,hu,prior
1,1937,1937,far,-0.66709,hu,prior
1,1938,1938,far,0.0698901,hu,prior
1,1939,1939,far,0.504091,hu,prior
1,1940,1940,far,-0.584646,hu,prior
1,1941,1941,far,-0.176047,hu,prior
1,1942,1942,far,0.0710914,hu,prior
1,1943,1943,far,-0.132208,hu,prior
1,1944,1944,far,0.665052,hu,prior
1,1945,1945,far,-0.910773,hu,prior
1,1946,1946,far,-1.32593,hu,prior
1,1947,1947,far,1.08528,hu,prior
1,1948,1948,far,-0.834174,hu,prior
1,1949,1949,far,0.158692,hu,prior
1,1950,1950,far,0.0463363,hu,prior
1,1951,1951,far,-0.0542555,hu,prior
1,1952,1952,far,0.0623009,hu,prior
1,1953,1953,far,0.35737,hu,prior
1,1954,1954,far,0.280038,hu,prior
1,1955,1955,far,-0.247316,hu,prior
1,1956,1956,far,0.347217,hu,prior
1,1957,1957,far,-2.37979,hu,prior
1,1958,1958,far,-1.16743,hu,prior
1,1959,1959,far,1.38744,hu,prior
1,1960,1960,far,-1.56379,hu,prior
1,1961,1961,far,-1.35963,hu,prior
1,1962,1962,far,0.32879,hu,prior
1,1963,1963,far,0.338918,hu,prior
1,1964,1964,far,-0.449485,hu,prior
1,1965,1965,far,0.996124,hu,prior
1,1966,1966,far,-1.09921,hu,prior
1,1967,1967,far,1.59202,hu,prior
1,1968,1968,far,1.79331,hu,prior
1,1969,1969,far,1.20807,hu,prior
1,1970,1970,far,-1.84899,hu,prior
1,1971,1971,far,2.00312,hu,prior
1,1972,1972,far,0.0763892,hu,prior
1,1973,1973,far,-0.0374791,hu,prior
1,1974,1974,far,-1.22851,hu,prior
1,1975,1975,far,-0.697429,hu,prior
1,1976,1976,far,-1.36614,hu,prior
1,1977,1977,far,0.740461,hu,prior
1,1978,1978,far,-0.785999,hu,prior
1,1979,1979,far,-1.68323,hu,prior
1,1980,1980,far,1.1621,hu,prior
1,1981,1981,far,-0.999143,hu,prior
1,1982,1982,far,0.121285,hu,prior
1,1983,1983,far,-0.110158,hu,prior
1,1984,1984,far,-0.261057,hu,prior
1,1985,1985,far,1.08818,hu,prior
1,1986,1986,far,-1.11613,hu,prior
1,1987,1987,far,0.673238,hu,prior
1,1988,1988,far,-0.563395,hu,prior
1,1989,1989,far,1.52711,hu,prior
1,1990,1990,far,0.0299188,hu,prior
1,1991,1991,far,0.0972895,hu,prior
1,1992,1992,far,-0.912279,hu,prior
1,1993,1993,far,1.15629,hu,prior
1,1994,1994,far,-1.1758,hu,prior
1,1995,1995,far,0.901117,hu,prior
1,1996,1996,far,0.917076,hu,prior
1,1997,1997,far,-1.25685,hu,prior
1,1998,1998,far,0.0535468,hu,prior
1,1999,1999,far,-2.68226,hu,prior
1,2000,2000,far,3.43436,hu,prior
1,2001,2001,far,-2.25783,hu,prior
1,2002,2002,far,-0.787154,hu,prior
1,2003,2003,far,0.0187777,hu,prior
1,2004,2004,far,-0.903171,hu,prior
1,2005,2005,far,-0.671713,hu,prior
1,2006,2006,far,1.37779,hu,prior
1,2007,2007,far,1.32185,hu,prior
1,2008,2008,far,-2.04782,hu,prior
1,2009,2009,far,0.912186,hu,prior
1,2010,2010,far,-1.36113,hu,prior
1,2011,2011,far,0.0262892,hu,prior
1,2012,2012,far,0.198534,hu,prior
1,2013,2013,far,-0.63125,hu,prior
1,2014,2014,far,-0.00911312,hu,prior
1,2015,2015,far,2.22657,hu,prior
1,2016,2016,far,3.60795,hu,prior
1,2017,2017,far,-3.63725,hu,prior
1,2018,2018,far,1.80677,hu,prior
1,2019,2019,far,-2.11019,hu,prior
1,2020,2020,far,-0.547368,hu,prior
1,2021,2021,far,0.69628,hu,prior
1,2022,2022,far,-0.0983378,hu,prior
1,2023,2023,far,-0.939348,hu,prior
1,2024,2024,far,2.96505,hu,prior
1,2025,2025,far,-1.82784,hu,prior
1,2026,2026,far,-2.15406,hu,prior
1,2027,2027,far,3.40486,hu,prior
1,2028,2028,far,-1.9279,hu,prior
1,2029,2029,far,1.85937,hu,prior
1,2030,2030,far,2.21144,hu,prior
1,2031,2031,far,1.41903,hu,prior
1,2032,2032,far,-1.88721,hu,prior
1,2033,2033,far,-1.74485,hu,prior
1,2034,2034,far,1.25921,hu,prior
1,2035,2035,far,-3.22334,hu,prior
1,2036,2036,far,3.095,hu,prior
1,2037,2037,far,-2.49492,hu,prior
1,2038,2038,far,0.923718,hu,prior
1,2039,2039,far,-0.518663,hu,prior
1,2040,2040,far,3.69213,hu,prior
1,2041,2041,far,-3.33652,hu,prior
1,2042,2042,far,-2.18391,hu,prior
1,2043,2043,far,2.99765,hu,prior
1,2044,2044,far,2.11942,hu,prior
1,2045,2045,far,-0.329229,hu,prior
1,2046,2046,far,0.394095,hu,prior
1,2047,2047,far,-1.02303,hu,prior
1,2048,2048,far,2.44269,hu,prior
1,2049,2049,far,-0.628554,hu,prior
1,2050,2050,far,-1.39224,hu,prior
1,2051,2051,far,-1.31761,hu,prior
1,2052,2052,far,1.18601,hu,prior
1,2053,2053,far,-0.778528,hu,prior
1,2054,2054,far,-0.74475,hu,prior
1,2055,2055,far,1.54234,hu,prior
1,2056,2056,far,-1.65718,hu,prior
1,2057,2057,far,1.56515,hu,prior
1,2058,2058,far,-2.44964,hu,prior
1,2059,2059,far,-1.47665,hu,prior
1,2060,2060,far,-1.67152,hu,prior
1,2061,2061,far,-0.0363502,hu,prior
1,2062,2062,far,0.0671212,hu,prior
1,2063,2063,far,1.70069,hu,prior
1,2064,2064,far,-2.27136,hu,prior
1,2065,2065,far,2.32048,hu,prior
1,2066,2066,far,0.861269,hu,prior
1,2067,2067,far,3.71854,hu,prior
1,2068,2068,far,0.528466,hu,prior
1,2069,2069,far,-1.19026,hu,prior
1,2070,2070,far,0.178637,hu,prior
1,2071,2071,far,-1.43805,hu,prior
1,2072,2072,far,0.520093,hu,prior
1,2073,2073,far,-3.86092,hu,prior
1,2074,2074,far,0.680311,hu,prior
1,2075,2075,far,-1.17427,hu,prior
1,2076,2076,far,1.90445,hu,prior
1,2077,2077,far,-1.56588,hu,prior
1,2078,2078,far,-0.205403,hu,prior
1,2079,2079,far,-0.42039,hu,prior
1,2080,2080,far,2.08003,hu,prior
1,2081,2081,far,0.157966,hu,prior
1,2082,2082,far,1.88798,hu,prior
1,2083,2083,far,-2.18464,hu,prior
1,2084,2084,far,-0.813123,hu,prior
1,2085,2085,far,1.06422,hu,prior
1,2086,2086,far,-1.51014,hu,prior
1,2087,2087,far,-0.403694,hu,prior
1,2088,2088,far,1.37206,hu,prior
1,2089,2089,far,-1.57473,hu,prior
1,2090,2090,far,1.41807,hu,prior
1,2091,2091,far,2.0953,hu,prior
1,2092,2092,far,0.26892,hu,prior
1,2093,2093,far,-0.61873,hu,prior
1,2094,2094,far,2.23087,hu,prior
1,2095,2095,far,1.09909,hu,prior
1,2096,2096,far,-2.02991,hu,prior
1,2097,2097,far,2.05483,hu,prior
1,2098,2098,far,-0.308157,hu,prior
1,2099,2099,far,0.0101097,hu,prior
1,2100,2100,far,-1.90336,hu,prior
1,2101,2101,far,1.83431,hu,prior
1,2102,2102,far,-2.3938,hu,prior
1,2103,2103,far,3.65601,hu,prior
1,2104,2104,far,-3.22809,hu,prior
1,2105,2105,far,-2.04191,hu,prior
1,2106,2106,far,0.549983,hu,prior
1,2107,2107,far,-0.881075,hu,prior
1,2108,2108,far,-1.12878,hu,prior
1,2109,2109,far,1.2958,hu,prior
1,2110,2110,far,-1.86221,hu,prior
1,2111,2111,far,2.14683,hu,prior
1,2112,2112,far,-1.44146,hu,prior
1,2113,2113,far,1.28961,hu,prior
1,2114,2114,far,-1.07871,hu,prior
1,2115,2115,far,1.31924,hu,prior
1,2116,2116,far,1.44668,hu,prior
1,2117,2117,far,-1.66673,hu,prior
1,2118,2118,far,2.30326,hu,prior
1,2119,2119,far,-2.32398,hu,prior
1,2120,2120,far,0.741367,hu,prior
1,2121,2121,far,0.804223,hu,prior
1,2122,2122,far,-0.762931,hu,prior
1,2123,2123,far,0.54767,hu,prior
1,2124,2124,far,-0.333986,hu,prior
1,2125,2125,far,-0.263838,hu,prior
1,2126,2126,far,0.353069,hu,prior
1,2127,2127,far,-1.63667,hu,prior
1,2128,2128,far,1.9538,hu,prior
1,2129,2129,far,-2.62703,hu,prior
1,2130,2130,far,0.830978,hu,prior
1,2131,2131,far,-0.398061,hu,prior
1,2132,2132,far,0.951259,hu,prior
1,2133,2133,far,-0.452853,hu,prior
1,2134,2134,far,0.25151,hu,prior
1,2135,2135,far,-0.8201,hu,prior
1,2136,2136,far,0.0531048,hu,prior
1,2137,2137,far,1.72735,hu,prior
1,2138,2138,far,-1.89686,hu,prior
1,2139,2139,far,-0.027008,hu,prior
1,2140,2140,far,-1.77505,hu,prior
1,2141,2141,far,1.7579,hu,prior
1,2142,2142,far,-1.45003,hu,prior
1,2143,2143,far,1.15898,hu,prior
1,2144,2144,far,-0.920303,hu,prior
1,2145,2145,far,0.186249,hu,prior
1,2146,2146,far,-0.169419,hu,prior
1,2147,2147,far,1.46592,hu,prior
1,2148,2148,far,-0.721595,hu,prior
1,2149,2149,far,0.185784,hu,prior
1,2150,2150,far,1.10788,hu,prior
1,2151,2151,far,-1.1189,hu,prior
1,2152,2152,far,0.800098,hu,prior
1,2153,2153,far,-1.09899,hu,prior
1,2154,2154,far,0.852459,hu,prior
1,2155,2155,far,1.50638,hu,prior
1,2156,2156,far,-1.39316,hu,prior
1,2157,2157,far,-1.17816,hu,prior
1,2158,2158,far,-0.816248,hu,prior
1,2159,2159,far,0.819006,hu,prior
1,2160,2160,far,1.59531,hu,prior
1,2161,2161,far,2.15316,hu,prior
1,2162,2162,far,-0.626183,hu,prior
1,2163,2163,far,-0.533485,hu,prior
1,2164,2164,far,-1.10485,hu,prior
1,2165,2165,far,0.526381,hu,prior
1,2166,2166,far,-2.42403,hu,prior
1,2167,2167,far,3.08871,hu,prior
1,2168,2168,far,-4.8357,hu,prior
1,2169,2169,far,-5.32132,hu,prior
1,2170,2170,far,3.35986,hu,prior
1,2171,2171,far,2.54629,hu,prior
1,2172,2172,far,-1.61674,hu,prior
1,2173,2173,far,0.533838,hu,prior
1,2174,2174,far,-0.604888,hu,prior
1,2175,2175,far,-0.41357,hu,prior
1,2176,2176,far,-0.0611928,hu,prior
1,2177,2177,far,-3.35694,hu,prior
1,2178,2178,far,-3.29191,hu,prior
1,2179,2179,far,3.47595,hu,prior
1,2180,2180,far,-1.67766,hu,prior
1,2181,2181,far,1.93694,hu,prior
1,2182,2182,far,-1.98295,hu,prior
1,2183,2183,far,1.91593,hu,prior
1,2184,2184,far,-2.63054,hu,prior
1,2185,2185,far,1.64401,hu,prior
1,2186,2186,far,0.0712809,hu,prior
1,2187,2187,far,-0.0165272,hu,prior
1,2188,2188,far,0.451148,hu,prior
1,2189,2189,far,-0.826205,hu,prior
1,2190,2190,far,0.839626,hu,prior
1,2191,2191,far,-0.880805,hu,prior
1,2192,2192,far,0.564239,hu,prior
1,2193,2193,far,1.42703,hu,prior
1,2194,2194,far,-0.722739,hu,prior
1,2195,2195,far,0.510135,hu,prior
1,2196,2196,far,-0.698118,hu,prior
1,2197,2197,far,0.232899,hu,prior
1,2198,2198,far,0.139476,hu,prior
1,2199,2199,far,-0.734557,hu,prior
1,2200,2200,far,-0.447408,hu,prior
1,2201,2201,far,-0.799397,hu,prior
1,2202,2202,far,0.152081,hu,prior
1,2203,2203,far,0.0349515,hu,prior
1,2204,2204,far,-2.91127,hu,prior
1,2205,2205,far,2.91689,hu,prior
1,2206,2206,far,-2.50224,hu,prior
1,2207,2207,far,-3.35171,hu,prior
1,2208,2208,far,2.89974,hu,prior
1,2209,2209,far,-1.43995,hu,prior
1,2210,2210,far,1.83961,hu,prior
1,2211,2211,far,-1.6672,hu,prior
1,2212,2212,far,1.57721,hu,prior
1,2213,2213,far,-1.15801,hu,prior
1,2214,2214,far,1.01642,hu,prior
1,2215,2215,far,-0.408085,hu,prior
1,2216,2216,far,2.27827,hu,prior
1,2217,2217,far,1.98022,hu,prior
1,2218,2218,far,-0.917971,hu,prior
1,2219,2219,far,0.829645,hu,prior
1,2220,2220,far,1.16743,hu,prior
1,2221,2221,far,0.667917,hu,prior
1,2222,2222,far,-1.15858,hu,prior
1,2223,2223,far,-0.419804,hu,prior
1,2224,2224,far,-1.70274,hu,prior
1,2225,2225,far,1.73378,hu,prior
1,2226,2226,far,3.72875,hu,prior
1,2227,2227,far,-3.60527,hu,prior
1,2228,2228,far,3.73508,hu,prior
1,2229,2229,far,1.1103,hu,prior
1,2230,2230,far,-0.789562,hu,prior
1,2231,2231,far,0.979191,hu,prior
1,2232,2232,far,-0.957238,hu,prior
1,2233,2233,far,0.662931,hu,prior
1,2234,2234,far,0.528685,hu,prior
1,2235,2235,far,0.254749,hu,prior
1,2236,2236,far,0.877542,hu,prior
1,2237,2237,far,-0.550696,hu,prior
1,2238,2238,far,0.436382,hu,prior
1,2239,2239,far,-0.847208,hu,prior
1,2240,2240,far,0.734509,hu,prior
1,2241,2241,far,-1.51504,hu,prior
1,2242,2242,far,1.45017,hu,prior
1,2243,2243,far,-1.34588,hu,prior
1,2244,2244,far,0.38353,hu,prior
1,2245,2245,far,-0.151029,hu,prior
1,2246,2246,far,-1.54584,hu,prior
1,2247,2247,far,0.500325,hu,prior
1,2248,2248,far,-0.93264,hu,prior
1,2249,2249,far,0.973464,hu,prior
1,2250,2250,far,-0.600655,hu,prior
1,2251,2251,far,-0.452029,hu,prior
1,2252,2252,far,-0.313804,hu,prior
1,2253,2253,far,1.30094,hu,prior
1,2254,2254,far,-1.77254,hu,prior
1,2255,2255,far,0.256378,hu,prior
1,2256,2256,far,-0.793173,hu,prior
1,2257,2257,far,1.57735,hu,prior
1,2258,2258,far,3.08951,hu,prior
1,2259,2259,far,-1.0043,hu,prior
1,2260,2260,far,-1.20362,hu,prior
1,2261,2261,far,1.15111,hu,prior
1,2262,2262,far,-0.397211,hu,prior
1,2263,2263,far,0.182565,hu,prior
1,2264,2264,far,3.29696,hu,prior
1,2265,2265,far,-0.271294,hu,prior
1,2266,2266,far,-0.232509,hu,prior
1,2267,2267,far,0.315448,hu,prior
1,2268,2268,far,1.20603,hu,prior
1,2269,2269,far,1.56951,hu,prior
1,2270,2270,far,-0.401891,hu,prior
1,2271,2271,far,-0.783894,hu,prior
1,2272,2272,far,-0.830763,hu,prior
1,2273,2273,far,2.4113,hu,prior
1,2274,2274,far,-1.08074,hu,prior
1,2275,2275,far,0.329367,hu,prior
1,2276,2276,far,-0.570291,hu,prior
1,2277,2277,far,0.930673,hu,prior
1,2278,2278,far,1.83643,hu,prior
1,2279,2279,far,-2.21724,hu,prior
1,2280,2280,far,0.188857,hu,prior
1,2281,2281,far,-1.24517,hu,prior
1,2282,2282,far,0.705489,hu,prior
1,2283,2283,far,-2.14235,hu,prior
1,2284,2284,far,1.32827,hu,prior
1,2285,2285,far,-2.24759,hu,prior
1,2286,2286,far,1.97021,hu,prior
1,2287,2287,far,-0.235317,hu,prior
1,2288,2288,far,-2.4914,hu,prior
1,2289,2289,far,-0.17015,hu,prior
1,2290,2290,far,-0.426287,hu,prior
1,2291,2291,far,0.802707,hu,prior
1,2292,2292,far,-1.24232,hu,prior
1,2293,2293,far,1.48277,hu,prior
1,2294,2294,far,-0.48713,hu,prior
1,2295,2295,far,-3.63669,hu,prior
1,2296,2296,far,3.88699,hu,prior
1,2297,2297,far,-2.70828,hu,prior
1,2298,2298,far,2.73895,hu,prior
1,2299,2299,far,-2.08329,hu,prior
1,2300,2300,far,3.18582,hu,prior
1,2301,2301,far,0.077574,hu,prior
1,2302,2302,far,-0.132084,hu,prior
1,2303,2303,far,0.353866,hu,prior
1,2304,2304,far,-0.446095,hu,prior
1,2305,2305,far,0.783101,hu,prior
1,2306,2306,far,1.2188,hu,prior
1,2307,2307,far,0.634547,hu,prior
1,2308,2308,far,0.83074,hu,prior
1,2309,2309,far,-0.814205,hu,prior
1,2310,2310,far,0.160455,hu,prior
1,2311,2311,far,0.594485,hu,prior
1,2312,2312,far,0.39639,hu,prior
1,2313,2313,far,0.0968089,hu,prior
1,2314,2314,far,0.354894,hu,prior
1,2315,2315,far,1.29288,hu,prior
1,2316,2316,far,-0.0998533,hu,prior
1,2317,2317,far,0.257938,hu,prior
1,2318,2318,far,-0.702185,hu,prior
1,2319,2319,far,-2.23333,hu,prior
1,2320,2320,far,1.46968,hu,prior
1,2321,2321,far,-0.52683,hu,prior
1,2322,2322,far,-2.07906,hu,prior
1,2323,2323,far,2.32083,hu,prior
1,2324,2324,far,-1.4723,hu,prior
1,2325,2325,far,0.441532,hu,prior
1,2326,2326,far,3.04723,hu,prior
1,2327,2327,far,-2.90577,hu,prior
1,2328,2328,far,2.20212,hu,prior
1,2329,2329,far,-2.01712,hu,prior
1,2330,2330,far,1.95163,hu,prior
1,2331,2331,far,1.77522,hu,prior
1,2332,2332,far,2.24707,hu,prior
1,2333,2333,far,-2.15695,hu,prior
1,2334,2334,far,1.91289,hu,prior
1,2335,2335,far,-0.857729,hu,prior
1,2336,2336,far,0.61611,hu,prior
1,2337,2337,far,-0.17628,hu,prior
1,2338,2338,far,-0.0230112,hu,prior
1,2339,2339,far,-1.08699,hu,prior
1,2340,2340,far,1.33544,hu,prior
1,2341,2341,far,-1.58192,hu,prior
1,2342,2342,far,0.542066,hu,prior
1,2343,2343,far,1.26927,hu,prior
1,2344,2344,far,2.15108,hu,prior
1,2345,2345,far,-2.06197,hu,prior
1,2346,2346,far,-0.733775,hu,prior
1,2347,2347,far,0.732731,hu,prior
1,2348,2348,far,2.03951,hu,prior
1,2349,2349,far,-0.765445,hu,prior
1,2350,2350,far,1.06682,hu,prior
1,2351,2351,far,-1.44392,hu,prior
1,2352,2352,far,-1.43294,hu,prior
1,2353,2353,far,-1.31234,hu,prior
1,2354,2354,far,0.013127,hu,prior
1,2355,2355,far,1.15806,hu,prior
1,2356,2356,far,-1.28567,hu,prior
1,2357,2357,far,-0.144609,hu,prior
1,2358,2358,far,0.370808,hu,prior
1,2359,2359,far,-0.300461,hu,prior
1,2360,2360,far,-1.38752,hu,prior
1,2361,2361,far,-1.79443,hu,prior
1,2362,2362,far,-1.51086,hu,prior
1,2363,2363,far,0.5744,hu,prior
1,2364,2364,far,-1.04559,hu,prior
1,2365,2365,far,0.96179,hu,prior
1,2366,2366,far,-0.755253,hu,prior
1,2367,2367,far,2.71268,hu,prior
1,2368,2368,far,-4.47789,hu,prior
1,2369,2369,far,-3.76868,hu,prior
1,2370,2370,far,-1.0144,hu,prior
1,2371,2371,far,-0.294017,hu,prior
1,2372,2372,far,1.84018,hu,prior
1,2373,2373,far,-2.11995,hu,prior
1,2374,2374,far,-1.86479,hu,prior
1,2375,2375,far,1.86133,hu,prior
1,2376,2376,far,-1.20964,hu,prior
1,2377,2377,far,-0.158817,hu,prior
1,2378,2378,far,0.954136,hu,prior
1,2379,2379,far,-1.00083,hu,prior
1,2380,2380,far,0.587955,hu,prior
1,2381,2381,far,0.76622,hu,prior
1,2382,2382,far,0.102527,hu,prior
1,2383,2383,far,-1.82015,hu,prior
1,2384,2384,far,0.454803,hu,prior
1,2385,2385,far,-0.0114135,hu,prior
1,2386,2386,far,0.925345,hu,prior
1,2387,2387,far,-0.343672,hu,prior
1,2388,2388,far,0.0349385,hu,prior
1,2389,2389,far,0.0956536,hu,prior
1,2390,2390,far,-0.444404,hu,prior
1,2391,2391,far,-2.64475,hu,prior
1,2392,2392,far,1.64111,hu,prior
1,2393,2393,far,1.30848,hu,prior
1,2394,2394,far,-0.2509,hu,prior
1,2395,2395,far,-1.13941,hu,prior
1,2396,2396,far,0.192787,hu,prior
1,2397,2397,far,-0.295038,hu,prior
1,2398,2398,far,-0.953298,hu,prior
1,2399,2399,far,0.265862,hu,prior
1,2400,2400,far,-0.921261,hu,prior
1,2401,2401,far,0.668471,hu,prior
1,2402,2402,far,-1.55138,hu,prior
1,2403,2403,far,-1.6999,hu,prior
1,2404,2404,far,1.89279,hu,prior
1,2405,2405,far,1.89517,hu,prior
1,2406,2406,far,-2.75515,hu,prior
1,2407,2407,far,2.0968,hu,prior
1,2408,2408,far,0.388431,hu,prior
1,2409,2409,far,-3.50399,hu,prior
1,2410,2410,far,3.40772,hu,prior
1,2411,2411,far,-3.15661,hu,prior
1,2412,2412,far,-1.39386,hu,prior
1,2413,2413,far,0.0629006,hu,prior
1,2414,2414,far,-1.87185,hu,prior
1,2415,2415,far,2.50262,hu,prior
1,2416,2416,far,-1.07496,hu,prior
1,2417,2417,far,0.858397,hu,prior
1,2418,2418,far,0.101767,hu,prior
1,2419,2419,far,-0.335262,hu,prior
1,2420,2420,far,-0.250616,hu,prior
1,2421,2421,far,-0.561072,hu,prior
1,2422,2422,far,-0.945037,hu,prior
1,2423,2423,far,-1.48269,hu,prior
1,2424,2424,far,1.51791,hu,prior
1,2425,2425,far,0.625791,hu,prior
1,2426,2426,far,-2.19198,hu,prior
1,2427,2427,far,0.862271,hu,prior
1,2428,2428,far,-1.91352,hu,prior
1,2429,2429,far,2.34238,hu,prior
1,2430,2430,far,0.745123,hu,prior
1,2431,2431,far,-2.73631,hu,prior
1,2432,2432,far,2.30518,hu,prior
1,2433,2433,far,-3.1778,hu,prior
1,2434,2434,far,3.34464,hu,prior
1,2435,2435,far,-3.37558,hu,prior
1,2436,2436,far,0.288425,hu,prior
1,2437,2437,far,1.16376,hu,prior
1,2438,2438,far,-1.15532,hu,prior
1,2439,2439,far,0.653952,hu,prior
1,2440,2440,far,1.15647,hu,prior
1,2441,2441,far,-0.265573,hu,prior
1,2442,2442,far,1.23088,hu,prior
1,2443,2443,far,2.33831,hu,prior
1,2444,2444,far,0.438958,hu,prior
1,2445,2445,far,-0.737763,hu,prior
1,2446,2446,far,-0.952073,hu,prior
1,2447,2447,far,-0.323435,hu,prior
1,2448,2448,far,-0.0229018,hu,prior
1,2449,2449,far,-1.9199600000000001,hu,prior
1,2450,2450,far,1.74401,hu,prior
1,2451,2451,far,-1.73721,hu,prior
1,2452,2452,far,2.16634,hu,prior
1,2453,2453,far,-2.1185,hu,prior
1,2454,2454,far,2.20356,hu,prior
1,2455,2455,far,-2.4556,hu,prior
1,2456,2456,far,2.23539,hu,prior
1,2457,2457,far,-0.409899,hu,prior
1,2458,2458,far,0.90726,hu,prior
1,2459,2459,far,-1.48479,hu,prior
1,2460,2460,far,-1.14304,hu,prior
1,2461,2461,far,-1.14987,hu,prior
1,2462,2462,far,1.28182,hu,prior
1,2463,2463,far,0.00278834,hu,prior
1,2464,2464,far,0.516021,hu,prior
1,2465,2465,far,-0.623061,hu,prior
1,2466,2466,far,2.18401,hu,prior
1,2467,2467,far,2.4792,hu,prior
1,2468,2468,far,-1.60575,hu,prior
1,2469,2469,far,1.48595,hu,prior
1,2470,2470,far,-0.747367,hu,prior
1,2471,2471,far,0.402981,hu,prior
1,2472,2472,far,1.56991,hu,prior
1,2473,2473,far,-1.41491,hu,prior
1,2474,2474,far,-0.0461876,hu,prior
1,2475,2475,far,1.5818,hu,prior
1,2476,2476,far,-1.35993,hu,prior
1,2477,2477,far,1.00414,hu,prior
1,2478,2478,far,-2.06924,hu,prior
1,2479,2479,far,-1.74973,hu,prior
1,2480,2480,far,0.117253,hu,prior
1,2481,2481,far,0.118227,hu,prior
1,2482,2482,far,0.531026,hu,prior
1,2483,2483,far,-0.388567,hu,prior
1,2484,2484,far,-0.173128,hu,prior
1,2485,2485,far,0.354583,hu,prior
1,2486,2486,far,0.172982,hu,prior
1,2487,2487,far,0.0654423,hu,prior
1,2488,2488,far,-0.988829,hu,prior
1,2489,2489,far,0.347966,hu,prior
1,2490,2490,far,1.01241,hu,prior
1,2491,2491,far,-0.159046,hu,prior
1,2492,2492,far,-0.812991,hu,prior
1,2493,2493,far,0.621329,hu,prior
1,2494,2494,far,-0.934218,hu,prior
1,2495,2495,far,-0.612523,hu,prior
1,2496,2496,far,0.209527,hu,prior
1,2497,2497,far,-2.51665,hu,prior
1,2498,2498,far,2.52339,hu,prior
1,2499,2499,far,-2.7084,hu,prior
1,2500,2500,far,-1.9978,hu,prior
2,1,2501,far,0.0336871,hu,prior
2,2,2502,far,-0.929131,hu,prior
2,3,2503,far,1.51611,hu,prior
2,4,2504,far,1.31628,hu,prior
2,5,2505,far,-1.67132,hu,prior
2,6,2506,far,1.46698,hu,prior
2,7,2507,far,1.75089,hu,prior
2,8,2508,far,-1.06725,hu,prior
2,9,2509,far,-0.985935,hu,prior
2,10,2510,far,-0.98812,hu,prior
2,11,2511,far,1.21004,hu,prior
2,12,2512,far,-1.61747,hu,prior
2,13,2513,far,-0.712326,hu,prior
2,14,2514,far,-0.243157,hu,prior
2,15,2515,far,0.333284,hu,prior
2,16,2516,far,-1.41989,hu,prior
2,17,2517,far,0.543545,hu,prior
2,18,2518,far,-0.298575,hu,prior
2,19,2519,far,1.41554,hu,prior
2,20,2520,far,-1.76305,hu,prior
2,21,2521,far,1.42682,hu,prior
2,22,2522,far,-2.07338,hu,prior
2,23,2523,far,-0.68628,hu,prior
2,24,2524,far,1.46275,hu,prior
2,25,2525,far,-1.07154,hu,prior
2,26,2526,far,0.578714,hu,prior
2,27,2527,far,0.626697,hu,prior
2,28,2528,far,-1.01632,hu,prior
